iteration, x, y, value
4627,0.0045756055,-0.4786533,0.0027657659
4628,0.0045756055,-0.4786533,0.0027657659
4629,0.0045756055,-0.4786533,0.0027657659
4630,0.0045756055,-0.4786533,0.0027657659
4631,0.0045756055,-0.4786533,0.0027657659
4632,0.0045756055,-0.4786533,0.0027657659
4633,0.0045756055,-0.4786533,0.0027657659
4634,0.0045756055,-0.4786533,0.0027657659
4635,0.0045756055,-0.4786533,0.0027657659
4636,0.0045756055,-0.4786533,0.0027657659
4637,0.0045756055,-0.4786533,0.0027657659
4638,0.0045756055,-0.4786533,0.0027657659
4639,0.0045756055,-0.4786533,0.0027657659
4640,0.0045756055,-0.4786533,0.0027657659
4641,0.0045756055,-0.4786533,0.0027657659
4642,0.0045756055,-0.4786533,0.0027657659
4643,0.0045756055,-0.4786533,0.0027657659
4644,0.0045756055,-0.4786533,0.0027657659
4645,0.0045756055,-0.4786533,0.0027657659
4646,0.0045756055,-0.4786533,0.0027657659
4647,0.0045756055,-0.4786533,0.0027657659
4648,0.0045756055,-0.4786533,0.0027657659
4649,0.0045756055,-0.4786533,0.0027657659
4650,0.0045756055,-0.4786533,0.0027657659
4651,0.0045756055,-0.4786533,0.0027657659
4652,0.0045756055,-0.4786533,0.0027657659
4653,0.0045756055,-0.4786533,0.0027657659
4654,0.0045756055,-0.4786533,0.0027657659
4655,0.0045756055,-0.4786533,0.0027657659
4656,0.0045756055,-0.4786533,0.0027657659
4657,0.0045756055,-0.4786533,0.0027657659
4658,0.0045756055,-0.4786533,0.0027657659
4659,0.0045756055,-0.4786533,0.0027657659
4660,0.0045756055,-0.4786533,0.0027657659
4661,0.0045756055,-0.4786533,0.0027657659
4662,0.0045756055,-0.4786533,0.0027657659
4663,0.0045756055,-0.4786533,0.0027657659
4664,0.0045756055,-0.4786533,0.0027657659
4665,0.0045756055,-0.4786533,0.0027657659
4666,0.0045756055,-0.4786533,0.0027657659
4667,0.0045756055,-0.4786533,0.0027657659
4668,0.0045756055,-0.4786533,0.0027657659
4669,0.0045756055,-0.4786533,0.0027657659
4670,0.0045756055,-0.4786533,0.0027657659
4671,0.0045756055,-0.4786533,0.0027657659
4672,0.0045756055,-0.4786533,0.0027657659
4673,0.0045756055,-0.4786533,0.0027657659
4674,0.0045756055,-0.4786533,0.0027657659
4675,0.0045756055,-0.4786533,0.0027657659
4676,0.0045756055,-0.4786533,0.0027657659
4677,0.0045756055,-0.4786533,0.0027657659
4678,0.0045756055,-0.4786533,0.0027657659
4679,0.0045756055,-0.4786533,0.0027657659
4680,0.0045756055,-0.4786533,0.0027657659
4681,0.0045756055,-0.4786533,0.0027657659
4682,0.0045756055,-0.4786533,0.0027657659
4683,0.0045756055,-0.4786533,0.0027657659
4684,0.0045756055,-0.4786533,0.0027657659
4685,0.0045756055,-0.4786533,0.0027657659
4686,0.0045756055,-0.4786533,0.0027657659
4687,0.0045756055,-0.4786533,0.0027657659
4688,0.0045756055,-0.4786533,0.0027657659
4689,0.0045756055,-0.4786533,0.0027657659
4690,0.0045756055,-0.4786533,0.0027657659
4691,0.0045756055,-0.4786533,0.0027657659
4692,0.0045756055,-0.4786533,0.0027657659
4693,0.0045756055,-0.4786533,0.0027657659
4694,0.0045756055,-0.4786533,0.0027657659
4695,0.0045756055,-0.4786533,0.0027657659
4696,0.0045756055,-0.4786533,0.0027657659
4697,0.0045756055,-0.4786533,0.0027657659
4698,0.0045756055,-0.4786533,0.0027657659
4699,0.0045756055,-0.4786533,0.0027657659
4700,0.0045756055,-0.4786533,0.0027657659
4701,0.0045756055,-0.4786533,0.0027657659
4702,0.0045756055,-0.4786533,0.0027657659
4703,0.0045756055,-0.4786533,0.0027657659
4704,0.0045756055,-0.4786533,0.0027657659
4705,0.0045756055,-0.4786533,0.0027657659
4706,0.0045756055,-0.4786533,0.0027657659
4707,0.0045756055,-0.4786533,0.0027657659
4708,0.0045756055,-0.4786533,0.0027657659
4709,0.0045756055,-0.4786533,0.0027657659
4710,0.0045756055,-0.4786533,0.0027657659
4711,0.0045756055,-0.4786533,0.0027657659
4712,0.0045756055,-0.4786533,0.0027657659
4713,0.0045756055,-0.4786533,0.0027657659
4714,0.0045756055,-0.4786533,0.0027657659
4715,0.0045756055,-0.4786533,0.0027657659
4716,0.0045756055,-0.4786533,0.0027657659
4717,0.0045756055,-0.4786533,0.0027657659
4718,0.0045756055,-0.4786533,0.0027657659
4719,0.0045756055,-0.4786533,0.0027657659
4720,0.0045756055,-0.4786533,0.0027657659
4721,0.0045756055,-0.4786533,0.0027657659
4722,0.0045756055,-0.4786533,0.0027657659
4723,0.0045756055,-0.4786533,0.0027657659
4724,0.0045756055,-0.4786533,0.0027657659
4725,0.0045756055,-0.4786533,0.0027657659
4726,0.0045756055,-0.4786533,0.0027657659
4727,0.0045756055,-0.4786533,0.0027657659
4728,0.0045756055,-0.4786533,0.0027657659
4729,0.0045756055,-0.4786533,0.0027657659
4730,0.0045756055,-0.4786533,0.0027657659
4731,0.0045756055,-0.4786533,0.0027657659
4732,0.0045756055,-0.4786533,0.0027657659
4733,0.0045756055,-0.4786533,0.0027657659
4734,0.0045756055,-0.4786533,0.0027657659
4735,0.0045756055,-0.4786533,0.0027657659
4736,0.0045756055,-0.4786533,0.0027657659
4737,0.0045756055,-0.4786533,0.0027657659
4738,0.0045756055,-0.4786533,0.0027657659
4739,0.0045756055,-0.4786533,0.0027657659
4740,0.0045756055,-0.4786533,0.0027657659
4741,0.0045756055,-0.4786533,0.0027657659
4742,0.0045756055,-0.4786533,0.0027657659
4743,0.0045756055,-0.4786533,0.0027657659
4744,0.0045756055,-0.4786533,0.0027657659
4745,0.0045756055,-0.4786533,0.0027657659
4746,0.0045756055,-0.4786533,0.0027657659
4747,0.0045756055,-0.4786533,0.0027657659
4748,0.0045756055,-0.4786533,0.0027657659
4749,0.0045756055,-0.4786533,0.0027657659
4750,0.0045756055,-0.4786533,0.0027657659
4751,0.0045756055,-0.4786533,0.0027657659
4752,0.0045756055,-0.4786533,0.0027657659
4753,0.0045756055,-0.4786533,0.0027657659
4754,0.0045756055,-0.4786533,0.0027657659
4755,0.0045756055,-0.4786533,0.0027657659
4756,0.0045756055,-0.4786533,0.0027657659
4757,0.0045756055,-0.4786533,0.0027657659
4758,0.0045756055,-0.4786533,0.0027657659
4759,0.0045756055,-0.4786533,0.0027657659
4760,0.0045756055,-0.4786533,0.0027657659
4761,0.0045756055,-0.4786533,0.0027657659
4762,0.0045756055,-0.4786533,0.0027657659
4763,0.0045756055,-0.4786533,0.0027657659
4764,0.0045756055,-0.4786533,0.0027657659
4765,0.0045756055,-0.4786533,0.0027657659
4766,0.0045756055,-0.4786533,0.0027657659
4767,0.0045756055,-0.4786533,0.0027657659
4768,0.0045756055,-0.4786533,0.0027657659
4769,0.0045756055,-0.4786533,0.0027657659
4770,0.0045756055,-0.4786533,0.0027657659
4771,0.0045756055,-0.4786533,0.0027657659
4772,0.0045756055,-0.4786533,0.0027657659
4773,0.0045756055,-0.4786533,0.0027657659
4774,0.0045756055,-0.4786533,0.0027657659
4775,0.0045756055,-0.4786533,0.0027657659
4776,0.0045756055,-0.4786533,0.0027657659
4777,0.0045756055,-0.4786533,0.0027657659
4778,0.0045756055,-0.4786533,0.0027657659
4779,0.0045756055,-0.4786533,0.0027657659
4780,0.0045756055,-0.4786533,0.0027657659
4781,0.0045756055,-0.4786533,0.0027657659
4782,0.0045756055,-0.4786533,0.0027657659
4783,0.0045756055,-0.4786533,0.0027657659
4784,0.0045756055,-0.4786533,0.0027657659
4785,0.0045756055,-0.4786533,0.0027657659
4786,0.0045756055,-0.4786533,0.0027657659
4787,0.0045756055,-0.4786533,0.0027657659
4788,0.0045756055,-0.4786533,0.0027657659
4789,0.0045756055,-0.4786533,0.0027657659
4790,0.0045756055,-0.4786533,0.0027657659
4791,0.0045756055,-0.4786533,0.0027657659
4792,0.0045756055,-0.4786533,0.0027657659
4793,0.0045756055,-0.4786533,0.0027657659
4794,0.0045756055,-0.4786533,0.0027657659
4795,0.0045756055,-0.4786533,0.0027657659
4796,0.0045756055,-0.4786533,0.0027657659
4797,0.0045756055,-0.4786533,0.0027657659
4798,0.0045756055,-0.4786533,0.0027657659
4799,0.0045756055,-0.4786533,0.0027657659
4800,0.0045756055,-0.4786533,0.0027657659
4801,0.0045756055,-0.4786533,0.0027657659
4802,0.0045756055,-0.4786533,0.0027657659
4803,0.0045756055,-0.4786533,0.0027657659
4804,0.0045756055,-0.4786533,0.0027657659
4805,0.0045756055,-0.4786533,0.0027657659
4806,0.0045756055,-0.4786533,0.0027657659
4807,0.0045756055,-0.4786533,0.0027657659
4808,0.0045756055,-0.4786533,0.0027657659
4809,0.0045756055,-0.4786533,0.0027657659
4810,0.0045756055,-0.4786533,0.0027657659
4811,0.0045756055,-0.4786533,0.0027657659
4812,0.0045756055,-0.4786533,0.0027657659
4813,0.0045756055,-0.4786533,0.0027657659
4814,0.0045756055,-0.4786533,0.0027657659
4815,0.0045756055,-0.4786533,0.0027657659
4816,0.0045756055,-0.4786533,0.0027657659
4817,0.0045756055,-0.4786533,0.0027657659
4818,0.0045756055,-0.4786533,0.0027657659
4819,0.0045756055,-0.4786533,0.0027657659
4820,0.0045756055,-0.4786533,0.0027657659
4821,0.0045756055,-0.4786533,0.0027657659
4822,0.0045756055,-0.4786533,0.0027657659
4823,0.0045756055,-0.4786533,0.0027657659
4824,0.0045756055,-0.4786533,0.0027657659
4825,0.0045756055,-0.4786533,0.0027657659
4826,0.0045756055,-0.4786533,0.0027657659
4827,0.0045756055,-0.4786533,0.0027657659
4828,0.0045756055,-0.4786533,0.0027657659
4829,0.0045756055,-0.4786533,0.0027657659
4830,0.0045756055,-0.4786533,0.0027657659
4831,0.0045756055,-0.4786533,0.0027657659
4832,0.0045756055,-0.4786533,0.0027657659
4833,0.0045756055,-0.4786533,0.0027657659
4834,0.0045756055,-0.4786533,0.0027657659
4835,0.0045756055,-0.4786533,0.0027657659
4836,0.0045756055,-0.4786533,0.0027657659
4837,0.0045756055,-0.4786533,0.0027657659
4838,0.0045756055,-0.4786533,0.0027657659
4839,0.0045756055,-0.4786533,0.0027657659
4840,0.0045756055,-0.4786533,0.0027657659
4841,0.0045756055,-0.4786533,0.0027657659
4842,0.0045756055,-0.4786533,0.0027657659
4843,0.0045756055,-0.4786533,0.0027657659
4844,0.0045756055,-0.4786533,0.0027657659
4845,0.0045756055,-0.4786533,0.0027657659
4846,0.0045756055,-0.4786533,0.0027657659
4847,0.0045756055,-0.4786533,0.0027657659
4848,0.0045756055,-0.4786533,0.0027657659
4849,0.0045756055,-0.4786533,0.0027657659
4850,0.0045756055,-0.4786533,0.0027657659
4851,0.0045756055,-0.4786533,0.0027657659
4852,0.0045756055,-0.4786533,0.0027657659
4853,0.0045756055,-0.4786533,0.0027657659
4854,0.0045756055,-0.4786533,0.0027657659
4855,0.0045756055,-0.4786533,0.0027657659
4856,0.0045756055,-0.4786533,0.0027657659
4857,0.0045756055,-0.4786533,0.0027657659
4858,0.0045756055,-0.4786533,0.0027657659
4859,0.0045756055,-0.4786533,0.0027657659
4860,0.0045756055,-0.4786533,0.0027657659
4861,0.0045756055,-0.4786533,0.0027657659
4862,0.0045756055,-0.4786533,0.0027657659
4863,0.0045756055,-0.4786533,0.0027657659
4864,0.0045756055,-0.4786533,0.0027657659
4865,0.0045756055,-0.4786533,0.0027657659
4866,0.0045756055,-0.4786533,0.0027657659
4867,0.0045756055,-0.4786533,0.0027657659
4868,0.0045756055,-0.4786533,0.0027657659
4869,0.0045756055,-0.4786533,0.0027657659
4870,0.0045756055,-0.4786533,0.0027657659
4871,0.0045756055,-0.4786533,0.0027657659
4872,0.0045756055,-0.4786533,0.0027657659
4873,0.0045756055,-0.4786533,0.0027657659
4874,0.0045756055,-0.4786533,0.0027657659
4875,0.0045756055,-0.4786533,0.0027657659
4876,0.0045756055,-0.4786533,0.0027657659
4877,0.0045756055,-0.4786533,0.0027657659
4878,0.0045756055,-0.4786533,0.0027657659
4879,0.0045756055,-0.4786533,0.0027657659
4880,0.0045756055,-0.4786533,0.0027657659
4881,0.0045756055,-0.4786533,0.0027657659
4882,0.0045756055,-0.4786533,0.0027657659
4883,0.0045756055,-0.4786533,0.0027657659
4884,0.0045756055,-0.4786533,0.0027657659
4885,0.0045756055,-0.4786533,0.0027657659
4886,0.0045756055,-0.4786533,0.0027657659
4887,0.0045756055,-0.4786533,0.0027657659
4888,0.0045756055,-0.4786533,0.0027657659
4889,0.0045756055,-0.4786533,0.0027657659
4890,0.0045756055,-0.4786533,0.0027657659
4891,0.0045756055,-0.4786533,0.0027657659
4892,0.0045756055,-0.4786533,0.0027657659
4893,0.0045756055,-0.4786533,0.0027657659
4894,0.0045756055,-0.4786533,0.0027657659
4895,0.0045756055,-0.4786533,0.0027657659
4896,0.0045756055,-0.4786533,0.0027657659
4897,0.0045756055,-0.4786533,0.0027657659
4898,0.0045756055,-0.4786533,0.0027657659
4899,0.0045756055,-0.4786533,0.0027657659
4900,0.0045756055,-0.4786533,0.0027657659
4901,0.0045756055,-0.4786533,0.0027657659
4902,0.0045756055,-0.4786533,0.0027657659
4903,0.0045756055,-0.4786533,0.0027657659
4904,0.0045756055,-0.4786533,0.0027657659
4905,0.0045756055,-0.4786533,0.0027657659
4906,0.0045756055,-0.4786533,0.0027657659
4907,0.0045756055,-0.4786533,0.0027657659
4908,0.0045756055,-0.4786533,0.0027657659
4909,0.0045756055,-0.4786533,0.0027657659
4910,0.0045756055,-0.4786533,0.0027657659
4911,0.0045756055,-0.4786533,0.0027657659
4912,0.0045756055,-0.4786533,0.0027657659
4913,0.0045756055,-0.4786533,0.0027657659
4914,0.0045756055,-0.4786533,0.0027657659
4915,0.0045756055,-0.4786533,0.0027657659
4916,0.0045756055,-0.4786533,0.0027657659
4917,0.0045756055,-0.4786533,0.0027657659
4918,0.0045756055,-0.4786533,0.0027657659
4919,0.0045756055,-0.4786533,0.0027657659
4920,0.0045756055,-0.4786533,0.0027657659
4921,0.0045756055,-0.4786533,0.0027657659
4922,0.0045756055,-0.4786533,0.0027657659
4923,0.0045756055,-0.4786533,0.0027657659
4924,0.0045756055,-0.4786533,0.0027657659
4925,0.0045756055,-0.4786533,0.0027657659
4926,0.0045756055,-0.4786533,0.0027657659
4927,0.0045756055,-0.4786533,0.0027657659
4928,0.0045756055,-0.4786533,0.0027657659
4929,0.0045756055,-0.4786533,0.0027657659
4930,0.0045756055,-0.4786533,0.0027657659
4931,0.0045756055,-0.4786533,0.0027657659
4932,0.0045756055,-0.4786533,0.0027657659
4933,0.0045756055,-0.4786533,0.0027657659
4934,0.0045756055,-0.4786533,0.0027657659
4935,0.0045756055,-0.4786533,0.0027657659
4936,0.0045756055,-0.4786533,0.0027657659
4937,0.0045756055,-0.4786533,0.0027657659
4938,0.0045756055,-0.4786533,0.0027657659
4939,0.0045756055,-0.4786533,0.0027657659
4940,0.0045756055,-0.4786533,0.0027657659
4941,0.0045756055,-0.4786533,0.0027657659
4942,0.0045756055,-0.4786533,0.0027657659
4943,0.0045756055,-0.4786533,0.0027657659
4944,0.0045756055,-0.4786533,0.0027657659
4945,0.0045756055,-0.4786533,0.0027657659
4946,0.0045756055,-0.4786533,0.0027657659
4947,0.0045756055,-0.4786533,0.0027657659
4948,0.0045756055,-0.4786533,0.0027657659
4949,0.0045756055,-0.4786533,0.0027657659
4950,0.0045756055,-0.4786533,0.0027657659
4951,0.0045756055,-0.4786533,0.0027657659
4952,0.0045756055,-0.4786533,0.0027657659
4953,0.0045756055,-0.4786533,0.0027657659
4954,0.0045756055,-0.4786533,0.0027657659
4955,0.0045756055,-0.4786533,0.0027657659
4956,0.0045756055,-0.4786533,0.0027657659
4957,0.0045756055,-0.4786533,0.0027657659
4958,0.0045756055,-0.4786533,0.0027657659
4959,0.0045756055,-0.4786533,0.0027657659
4960,0.0045756055,-0.4786533,0.0027657659
4961,0.0045756055,-0.4786533,0.0027657659
4962,0.0045756055,-0.4786533,0.0027657659
4963,0.0045756055,-0.4786533,0.0027657659
4964,0.0045756055,-0.4786533,0.0027657659
4965,0.0045756055,-0.4786533,0.0027657659
4966,0.0045756055,-0.4786533,0.0027657659
4967,0.0045756055,-0.4786533,0.0027657659
4968,0.0045756055,-0.4786533,0.0027657659
4969,0.0045756055,-0.4786533,0.0027657659
4970,0.0045756055,-0.4786533,0.0027657659
4971,0.0045756055,-0.4786533,0.0027657659
4972,0.0045756055,-0.4786533,0.0027657659
4973,0.0045756055,-0.4786533,0.0027657659
4974,0.0045756055,-0.4786533,0.0027657659
4975,0.0045756055,-0.4786533,0.0027657659
4976,0.0045756055,-0.4786533,0.0027657659
4977,0.0045756055,-0.4786533,0.0027657659
4978,0.0045756055,-0.4786533,0.0027657659
4979,0.0045756055,-0.4786533,0.0027657659
4980,0.0045756055,-0.4786533,0.0027657659
4981,0.0045756055,-0.4786533,0.0027657659
4982,0.0045756055,-0.4786533,0.0027657659
4983,0.0045756055,-0.4786533,0.0027657659
4984,0.0045756055,-0.4786533,0.0027657659
4985,0.0045756055,-0.4786533,0.0027657659
4986,0.0045756055,-0.4786533,0.0027657659
4987,0.0045756055,-0.4786533,0.0027657659
4988,0.0045756055,-0.4786533,0.0027657659
4989,0.0045756055,-0.4786533,0.0027657659
4990,0.0045756055,-0.4786533,0.0027657659
4991,0.0045756055,-0.4786533,0.0027657659
4992,0.0045756055,-0.4786533,0.0027657659
4993,0.0045756055,-0.4786533,0.0027657659
4994,0.0045756055,-0.4786533,0.0027657659
4995,0.0045756055,-0.4786533,0.0027657659
4996,0.0045756055,-0.4786533,0.0027657659
4997,0.0045756055,-0.4786533,0.0027657659
4998,0.0045756055,-0.4786533,0.0027657659
4999,0.0045756055,-0.4786533,0.0027657659
5000,0.0045756055,-0.4786533,0.0027657659
5001,0.0045756055,-0.4786533,0.0027657659
5002,0.0045756055,-0.4786533,0.0027657659
5003,0.0045756055,-0.4786533,0.0027657659
5004,0.0045756055,-0.4786533,0.0027657659
5005,0.0045756055,-0.4786533,0.0027657659
5006,0.0045756055,-0.4786533,0.0027657659
5007,0.0045756055,-0.4786533,0.0027657659
5008,0.0045756055,-0.4786533,0.0027657659
5009,0.0045756055,-0.4786533,0.0027657659
5010,0.0045756055,-0.4786533,0.0027657659
5011,0.0045756055,-0.4786533,0.0027657659
5012,0.0045756055,-0.4786533,0.0027657659
5013,0.0045756055,-0.4786533,0.0027657659
5014,0.0045756055,-0.4786533,0.0027657659
5015,0.0045756055,-0.4786533,0.0027657659
5016,0.0045756055,-0.4786533,0.0027657659
5017,0.0045756055,-0.4786533,0.0027657659
5018,0.0045756055,-0.4786533,0.0027657659
5019,0.0045756055,-0.4786533,0.0027657659
5020,0.0045756055,-0.4786533,0.0027657659
5021,0.0045756055,-0.4786533,0.0027657659
5022,0.0045756055,-0.4786533,0.0027657659
5023,0.0045756055,-0.4786533,0.0027657659
5024,0.0045756055,-0.4786533,0.0027657659
5025,0.0045756055,-0.4786533,0.0027657659
5026,0.0045756055,-0.4786533,0.0027657659
5027,0.0045756055,-0.4786533,0.0027657659
5028,0.0045756055,-0.4786533,0.0027657659
5029,0.0045756055,-0.4786533,0.0027657659
5030,0.0045756055,-0.4786533,0.0027657659
5031,0.0045756055,-0.4786533,0.0027657659
5032,0.0045756055,-0.4786533,0.0027657659
5033,0.0045756055,-0.4786533,0.0027657659
5034,0.0045756055,-0.4786533,0.0027657659
5035,0.0045756055,-0.4786533,0.0027657659
5036,0.0045756055,-0.4786533,0.0027657659
5037,0.0045756055,-0.4786533,0.0027657659
5038,0.0045756055,-0.4786533,0.0027657659
5039,0.0045756055,-0.4786533,0.0027657659
5040,0.0045756055,-0.4786533,0.0027657659
5041,0.0045756055,-0.4786533,0.0027657659
5042,0.0045756055,-0.4786533,0.0027657659
5043,0.0045756055,-0.4786533,0.0027657659
5044,0.0045756055,-0.4786533,0.0027657659
5045,0.0045756055,-0.4786533,0.0027657659
5046,0.0045756055,-0.4786533,0.0027657659
5047,0.0045756055,-0.4786533,0.0027657659
5048,0.0045756055,-0.4786533,0.0027657659
5049,0.0045756055,-0.4786533,0.0027657659
5050,0.0045756055,-0.4786533,0.0027657659
5051,0.0045756055,-0.4786533,0.0027657659
5052,0.0045756055,-0.4786533,0.0027657659
5053,0.0045756055,-0.4786533,0.0027657659
5054,0.0045756055,-0.4786533,0.0027657659
5055,0.0045756055,-0.4786533,0.0027657659
5056,0.0045756055,-0.4786533,0.0027657659
5057,0.0045756055,-0.4786533,0.0027657659
5058,0.0045756055,-0.4786533,0.0027657659
5059,0.0045756055,-0.4786533,0.0027657659
5060,0.0045756055,-0.4786533,0.0027657659
5061,0.0045756055,-0.4786533,0.0027657659
5062,0.0045756055,-0.4786533,0.0027657659
5063,0.0045756055,-0.4786533,0.0027657659
5064,0.0045756055,-0.4786533,0.0027657659
5065,0.0045756055,-0.4786533,0.0027657659
5066,0.0045756055,-0.4786533,0.0027657659
5067,0.0045756055,-0.4786533,0.0027657659
5068,0.0045756055,-0.4786533,0.0027657659
5069,0.0045756055,-0.4786533,0.0027657659
5070,0.0045756055,-0.4786533,0.0027657659
5071,0.0045756055,-0.4786533,0.0027657659
5072,0.0045756055,-0.4786533,0.0027657659
5073,0.0045756055,-0.4786533,0.0027657659
5074,0.0045756055,-0.4786533,0.0027657659
5075,0.0045756055,-0.4786533,0.0027657659
5076,0.0045756055,-0.4786533,0.0027657659
5077,0.0045756055,-0.4786533,0.0027657659
5078,0.0045756055,-0.4786533,0.0027657659
5079,0.0045756055,-0.4786533,0.0027657659
5080,0.0045756055,-0.4786533,0.0027657659
5081,0.0045756055,-0.4786533,0.0027657659
5082,0.0045756055,-0.4786533,0.0027657659
5083,0.0045756055,-0.4786533,0.0027657659
5084,0.0045756055,-0.4786533,0.0027657659
5085,0.0045756055,-0.4786533,0.0027657659
5086,0.0045756055,-0.4786533,0.0027657659
5087,0.0045756055,-0.4786533,0.0027657659
5088,0.0045756055,-0.4786533,0.0027657659
5089,0.0045756055,-0.4786533,0.0027657659
5090,0.0045756055,-0.4786533,0.0027657659
5091,0.0045756055,-0.4786533,0.0027657659
5092,0.0045756055,-0.4786533,0.0027657659
5093,0.0045756055,-0.4786533,0.0027657659
5094,0.0045756055,-0.4786533,0.0027657659
5095,0.0045756055,-0.4786533,0.0027657659
5096,0.0045756055,-0.4786533,0.0027657659
5097,0.0045756055,-0.4786533,0.0027657659
5098,0.0045756055,-0.4786533,0.0027657659
5099,0.0045756055,-0.4786533,0.0027657659
5100,0.0045756055,-0.4786533,0.0027657659
5101,0.0045756055,-0.4786533,0.0027657659
5102,0.0045756055,-0.4786533,0.0027657659
5103,0.0045756055,-0.4786533,0.0027657659
5104,0.0045756055,-0.4786533,0.0027657659
5105,0.0045756055,-0.4786533,0.0027657659
5106,0.0045756055,-0.4786533,0.0027657659
5107,0.0045756055,-0.4786533,0.0027657659
5108,0.0045756055,-0.4786533,0.0027657659
5109,0.0045756055,-0.4786533,0.0027657659
5110,0.0045756055,-0.4786533,0.0027657659
5111,0.0045756055,-0.4786533,0.0027657659
5112,0.0045756055,-0.4786533,0.0027657659
5113,0.0045756055,-0.4786533,0.0027657659
5114,0.0045756055,-0.4786533,0.0027657659
5115,0.0045756055,-0.4786533,0.0027657659
5116,0.0045756055,-0.4786533,0.0027657659
5117,0.0045756055,-0.4786533,0.0027657659
5118,0.0045756055,-0.4786533,0.0027657659
5119,0.0045756055,-0.4786533,0.0027657659
5120,0.0045756055,-0.4786533,0.0027657659
5121,0.0045756055,-0.4786533,0.0027657659
5122,0.0045756055,-0.4786533,0.0027657659
5123,0.0045756055,-0.4786533,0.0027657659
5124,0.0045756055,-0.4786533,0.0027657659
5125,0.0045756055,-0.4786533,0.0027657659
5126,0.0045756055,-0.4786533,0.0027657659
5127,0.0045756055,-0.4786533,0.0027657659
5128,0.0045756055,-0.4786533,0.0027657659
5129,0.0045756055,-0.4786533,0.0027657659
5130,0.0045756055,-0.4786533,0.0027657659
5131,0.0045756055,-0.4786533,0.0027657659
5132,0.0045756055,-0.4786533,0.0027657659
5133,0.0045756055,-0.4786533,0.0027657659
5134,0.0045756055,-0.4786533,0.0027657659
5135,0.0045756055,-0.4786533,0.0027657659
5136,0.0045756055,-0.4786533,0.0027657659
5137,0.0045756055,-0.4786533,0.0027657659
5138,0.0045756055,-0.4786533,0.0027657659
5139,0.0045756055,-0.4786533,0.0027657659
5140,0.0045756055,-0.4786533,0.0027657659
5141,0.0045756055,-0.4786533,0.0027657659
5142,0.0045756055,-0.4786533,0.0027657659
5143,0.0045756055,-0.4786533,0.0027657659
5144,0.0045756055,-0.4786533,0.0027657659
5145,0.0045756055,-0.4786533,0.0027657659
5146,0.0045756055,-0.4786533,0.0027657659
5147,0.0045756055,-0.4786533,0.0027657659
5148,0.0045756055,-0.4786533,0.0027657659
5149,0.0045756055,-0.4786533,0.0027657659
5150,0.0045756055,-0.4786533,0.0027657659
5151,0.0045756055,-0.4786533,0.0027657659
5152,0.0045756055,-0.4786533,0.0027657659
5153,0.0045756055,-0.4786533,0.0027657659
5154,0.0045756055,-0.4786533,0.0027657659
5155,0.0045756055,-0.4786533,0.0027657659
5156,0.0045756055,-0.4786533,0.0027657659
5157,0.0045756055,-0.4786533,0.0027657659
5158,0.0045756055,-0.4786533,0.0027657659
5159,0.0045756055,-0.4786533,0.0027657659
5160,0.0045756055,-0.4786533,0.0027657659
5161,0.0045756055,-0.4786533,0.0027657659
5162,0.0045756055,-0.4786533,0.0027657659
5163,0.0045756055,-0.4786533,0.0027657659
5164,0.0045756055,-0.4786533,0.0027657659
5165,0.0045756055,-0.4786533,0.0027657659
5166,0.0045756055,-0.4786533,0.0027657659
5167,0.0045756055,-0.4786533,0.0027657659
5168,0.0045756055,-0.4786533,0.0027657659
5169,0.0045756055,-0.4786533,0.0027657659
5170,0.0045756055,-0.4786533,0.0027657659
5171,0.0045756055,-0.4786533,0.0027657659
5172,0.0045756055,-0.4786533,0.0027657659
5173,0.0045756055,-0.4786533,0.0027657659
5174,0.0045756055,-0.4786533,0.0027657659
5175,0.0045756055,-0.4786533,0.0027657659
5176,0.0045756055,-0.4786533,0.0027657659
5177,0.0045756055,-0.4786533,0.0027657659
5178,0.0045756055,-0.4786533,0.0027657659
5179,0.0045756055,-0.4786533,0.0027657659
5180,0.0045756055,-0.4786533,0.0027657659
5181,0.0045756055,-0.4786533,0.0027657659
5182,0.0045756055,-0.4786533,0.0027657659
5183,0.0045756055,-0.4786533,0.0027657659
5184,0.0045756055,-0.4786533,0.0027657659
5185,0.0045756055,-0.4786533,0.0027657659
5186,0.0045756055,-0.4786533,0.0027657659
5187,0.0045756055,-0.4786533,0.0027657659
5188,0.0045756055,-0.4786533,0.0027657659
5189,0.0045756055,-0.4786533,0.0027657659
5190,0.0045756055,-0.4786533,0.0027657659
5191,0.0045756055,-0.4786533,0.0027657659
5192,0.0045756055,-0.4786533,0.0027657659
5193,0.0045756055,-0.4786533,0.0027657659
5194,0.0045756055,-0.4786533,0.0027657659
5195,0.0045756055,-0.4786533,0.0027657659
5196,0.0045756055,-0.4786533,0.0027657659
5197,0.0045756055,-0.4786533,0.0027657659
5198,0.0045756055,-0.4786533,0.0027657659
5199,0.0045756055,-0.4786533,0.0027657659
5200,0.0045756055,-0.4786533,0.0027657659
5201,0.0045756055,-0.4786533,0.0027657659
5202,0.0045756055,-0.4786533,0.0027657659
5203,0.0045756055,-0.4786533,0.0027657659
5204,0.0045756055,-0.4786533,0.0027657659
5205,0.0045756055,-0.4786533,0.0027657659
5206,0.0045756055,-0.4786533,0.0027657659
5207,0.0045756055,-0.4786533,0.0027657659
5208,0.0045756055,-0.4786533,0.0027657659
